Wall time,Step,Value
1664294765.7518451,0,0.049027055501937866
1664294878.590991,1,0.043561484664678574
1664294990.4212778,2,0.043529193848371506
1664295102.067217,3,0.04353286698460579
1664295213.4351845,4,0.04353024438023567
1664295324.501732,5,0.04353270307183266
1664295435.5775833,6,0.04353034123778343
1664295546.6058407,7,0.04352504760026932
1664295657.5536911,8,0.04353787377476692
1664295768.5333507,9,0.04353750869631767
1664295879.705528,10,0.04351982846856117
1664295990.9041426,11,0.04351736977696419
1664296102.154726,12,0.043526142835617065
1664296213.4196553,13,0.04353386536240578
1664296324.725078,14,0.0435236394405365
1664296435.9559765,15,0.04353766888380051
1664296553.5715685,16,0.043539341539144516
1664296664.77279,17,0.04353519529104233
1664296769.9815724,18,0.04352426901459694
1664296871.7231746,19,0.043529387563467026
1664296973.3760037,20,0.04353181645274162
1664297075.1205652,21,0.04351595789194107
1664297177.2798584,22,0.04353510960936546
1664297279.0782213,23,0.043530628085136414
1664297380.7568097,24,0.04352740943431854
1664297482.4701097,25,0.04352337867021561
1664297584.2150524,26,0.04353652894496918
1664297685.9227421,27,0.04353497549891472
1664297787.7056644,28,0.04353008046746254
1664297889.4228387,29,0.04353154078125954
1664297991.171821,30,0.04353368654847145
1664298092.8327792,31,0.04353762045502663
1664298194.450846,32,0.04352362081408501
1664298301.7517838,33,0.043529998511075974
1664298403.734085,34,0.04352978244423866
1664298505.513385,35,0.04352559521794319
1664298607.1812508,36,0.04353588446974754
1664298708.9999626,37,0.043531209230422974
1664298810.8052971,38,0.0435272641479969
1664298912.566423,39,0.04352826997637749
1664299014.342792,40,0.043542396277189255
1664299115.9583633,41,0.043523650616407394
1664299217.6790395,42,0.04353593289852142
1664299319.4168713,43,0.043539442121982574
1664299421.0983841,44,0.043517179787158966
1664299522.8787756,45,0.04351872578263283
1664299624.7857795,46,0.043536022305488586
1664299726.4258902,47,0.043536052107810974
1664299828.1242414,48,0.04353857785463333
1664299929.8816996,49,0.043517570942640305
1664300031.570896,50,0.04354256018996239
1664300133.2445197,51,0.043531011790037155
1664300234.938787,52,0.04352883622050285
1664300336.5590348,53,0.043541718274354935
1664300438.2702296,54,0.04353591799736023
1664300539.9587886,55,0.04352400079369545
1664300641.7250485,56,0.043525468558073044
1664300743.4037006,57,0.04354174807667732
1664300845.176018,58,0.04352777823805809
1664300952.516841,59,0.043534982949495316
1664301054.3030026,60,0.043542828410863876
1664301156.1755328,61,0.0435354970395565
1664301257.9186356,62,0.04353560507297516
1664301359.6622627,63,0.04353121668100357
1664301461.5598032,64,0.04353144392371178
1664301563.2246246,65,0.04354275390505791
1664301664.95748,66,0.04352472722530365
1664301766.8236084,67,0.04353359714150429
1664301868.622801,68,0.04353100061416626
1664301970.3924375,69,0.0435316301882267
1664302072.0647829,70,0.043533191084861755
1664302173.7863715,71,0.04353270307183266
1664302275.5247555,72,0.04352230951189995
1664302377.264543,73,0.04353449493646622
1664302478.9146101,74,0.043533653020858765
1664302580.7963793,75,0.043537914752960205
1664302682.5987856,76,0.043538838624954224
1664302784.2728937,77,0.04352547600865364
1664302886.0660613,78,0.04352767392992973
1664302987.7668133,79,0.043531134724617004
1664303089.381015,80,0.043527524918317795
1664303191.0498047,81,0.04352228343486786
1664303292.738152,82,0.04353534057736397
1664303394.4817116,83,0.04351888597011566
1664303496.2407076,84,0.043523356318473816
1664303598.0133455,85,0.04352348670363426
1664303699.776119,86,0.04354068264365196
1664303801.5245426,87,0.043533697724342346
1664303903.2198958,88,0.043533965945243835
1664304004.9137535,89,0.0435350202023983
1664304106.6661906,90,0.043531108647584915
1664304208.3723032,91,0.04352112486958504
1664304310.0446827,92,0.04354014992713928
1664304411.8814852,93,0.04352877289056778
1664304513.5927944,94,0.04352743551135063
1664304615.2901502,95,0.04352215304970741
1664304716.9640913,96,0.04353086277842522
1664304818.6685834,97,0.04353383556008339
1664304920.3360162,98,0.04351850971579552
1664305022.2481406,99,0.04351731017231941
