Wall time,Step,Value
1664272631.643696,0,0.027162708342075348
1664272659.6253269,1,0.01752249151468277
1664272686.4415846,2,0.018090300261974335
1664272713.0722537,3,0.017386900261044502
1664272739.9957263,4,0.01747426949441433
1664272766.7441103,5,0.017572440207004547
1664272793.5627267,6,0.017371179535984993
1664272820.3692899,7,0.017903706058859825
1664272847.0355198,8,0.017359811812639236
1664272873.8350353,9,0.01785420812666416
1664272900.643722,10,0.01759650930762291
1664272927.4216075,11,0.017622342333197594
1664272954.556951,12,0.017376070842146873
1664272981.3249462,13,0.01737217977643013
1664273008.0583012,14,0.017333030700683594
1664273038.3163667,15,0.017352920025587082
1664273065.020678,16,0.017357027158141136
1664273091.6409452,17,0.017919085919857025
1664273118.456573,18,0.017349475994706154
1664273145.2044144,19,0.01741470955312252
1664273171.975368,20,0.017543038353323936
1664273198.6259189,21,0.01737264357507229
1664273225.3263533,22,0.017486950382590294
1664273252.0196867,23,0.01742616295814514
1664273277.4603906,24,0.017319289967417717
1664273304.6860456,25,0.01740395650267601
1664273328.6569495,26,0.017377732321619987
1664273352.6285338,27,0.017370576038956642
1664273376.566863,28,0.017365116626024246
1664273402.0950398,29,0.017374837771058083
1664273429.0138023,30,0.017318641766905785
1664273455.8054466,31,0.017425334081053734
1664273482.58788,32,0.0174652561545372
1664273509.3950834,33,0.017356913536787033
1664273536.3166795,34,0.017420019954442978
1664273563.1743925,35,0.017373470589518547
1664273590.051571,36,0.017527420073747635
1664273616.8902998,37,0.017652960494160652
1664273643.8096256,38,0.017340214923024178
1664273670.5993257,39,0.017352331429719925
1664273697.4590023,40,0.01731918938457966
1664273723.0484905,41,0.017450997605919838
1664273747.0952446,42,0.017427794635295868
1664273771.0940044,43,0.0173276886343956
1664273795.081683,44,0.017387157306075096
1664273819.056566,45,0.017349380999803543
1664273843.0374753,46,0.01733102649450302
1664273867.0575633,47,0.017407596111297607
1664273891.0350585,48,0.017325004562735558
1664273914.9751444,49,0.01735510304570198
1664273939.016227,50,0.017435412853956223
1664273962.9921718,51,0.01752428524196148
1664273986.9769318,52,0.017325816676020622
1664274010.9686937,53,0.017350368201732635
1664274035.0351741,54,0.017390694469213486
1664274059.0314293,55,0.017423462122678757
1664274083.0303395,56,0.01748848333954811
1664274109.0543828,57,0.017362285405397415
1664274135.8977976,58,0.017448697239160538
1664274162.7780523,59,0.01734362542629242
1664274189.731968,60,0.017459901049733162
1664274216.5824413,61,0.017382090911269188
1664274243.4639854,62,0.01736753061413765
1664274270.363093,63,0.017351649701595306
1664274297.1558423,64,0.0173781830817461
1664274324.1033115,65,0.0175628624856472
1664274351.0935462,66,0.0176372267305851
1664274377.9870734,67,0.017409659922122955
1664274404.746228,68,0.017456334084272385
1664274430.4874701,69,0.017356088384985924
1664274454.4810877,70,0.017412640154361725
1664274478.4626966,71,0.017452150583267212
1664274502.4888377,72,0.017375502735376358
1664274526.5026615,73,0.01741437241435051
1664274550.4475195,74,0.01733267866075039
1664274574.4397798,75,0.01740412786602974
1664274598.3909855,76,0.017385119572281837
1664274622.3346388,77,0.017456091940402985
1664274646.302869,78,0.017448656260967255
1664274670.3098998,79,0.0174238383769989
1664274694.2698572,80,0.017433341592550278
1664274718.2597566,81,0.017355039715766907
1664274742.2371836,82,0.017641587182879448
1664274766.2541547,83,0.017370039597153664
1664274790.2130785,84,0.01742667146027088
1664274814.198118,85,0.017405977472662926
1664274838.193766,86,0.01739533059298992
1664274862.1581392,87,0.01748862862586975
1664274886.1183646,88,0.017487039789557457
1664274910.1539993,89,0.017417389899492264
1664274934.1596138,90,0.017350852489471436
1664274958.2091959,91,0.01732524484395981
1664274982.172022,92,0.017399083822965622
1664275006.1052163,93,0.017409011721611023
1664275030.0497627,94,0.017418213188648224
1664275053.9927247,95,0.017448289319872856
1664275078.0188842,96,0.017353184521198273
1664275101.9900331,97,0.017395589500665665
1664275126.0062294,98,0.017367210239171982
1664275150.0062351,99,0.017407532781362534
